customer_id,age,gender,city,segment,employment_type,annual_income,months_on_book,num_products,income_log
CUST101174,21,M,Hyderabad,Retail,Salaried,389300.0,196,2,12.872108102308323
CUST101175,39,F,Pune,Retail,Retired,521200.0,127,2,13.163891042880257
CUST101176,38,M,Jaipur,Mass Affluent,Salaried,250000.0,154,4,12.429220196836383
CUST101177,31,F,Ahmedabad,Retail,Business Owner,250000.0,42,1,12.429220196836383
CUST101178,34,M,Chandigarh,Retail,Salaried,424100.0,238,1,12.957726913394351
CUST101179,22,F,Lucknow,SME,Business Owner,290100.0,12,2,12.577984417190766
CUST101180,53,F,Mumbai,Mass Affluent,Self-Employed,250000.0,232,3,12.429220196836383
CUST101181,71,M,Ahmedabad,SME,Salaried,419000.0,140,1,12.945628585536271
CUST101182,58,F,Jaipur,Retail,Business Owner,322800.0,84,4,12.684791313266565
CUST101183,45,M,Mumbai,Retail,Salaried,393700.0,105,2,12.883347016933683
CUST101184,43,F,Kolkata,Mass Affluent,Salaried,250000.0,23,5,12.429220196836383
CUST101185,37,F,Bhopal,Retail,Salaried,482400.0,101,4,13.086530997361455
CUST101186,28,M,Kolkata,Retail,Business Owner,267600.0,22,3,12.497252344150006
CUST101187,53,M,Pune,Retail,Business Owner,514500.0,106,3,13.15095277788895
CUST101188,51,M,Hyderabad,Retail,Salaried,479700.0,37,3,13.080918272124213
CUST101189,21,M,Delhi,HNWI,Business Owner,405100.0,32,3,12.911891697714024
CUST101190,43,M,Chennai,Retail,Retired,251000.0,172,1,12.433212202169729
CUST101191,36,F,Kochi,SME,Self-Employed,410800.0,47,4,12.925864191308163
CUST101192,30,F,Chandigarh,Retail,Salaried,522500.0,84,2,13.166382176694869
CUST101193,58,M,Lucknow,Retail,Salaried,386200.0,160,3,12.864113238305151
CUST101194,49,M,Indore,Retail,Salaried,303000.0,124,2,12.621491384816093
CUST101195,55,M,Lucknow,Mass Affluent,Salaried,411300.0,126,3,12.927080585530902
CUST101196,59,F,Lucknow,Corporate,Salaried,250000.0,109,2,12.429220196836383
CUST101197,74,M,Pune,Corporate,Business Owner,665600.0,148,2,13.408445670891853
CUST101198,64,M,Mumbai,Retail,Self-Employed,250000.0,158,2,12.429220196836383
CUST101199,54,M,Pune,Retail,Self-Employed,273900.0,36,3,12.520522006212012
CUST101200,68,M,Indore,Corporate,Salaried,250000.0,231,1,12.429220196836383
CUST101201,46,F,Jaipur,Retail,Salaried,250000.0,196,5,12.429220196836383
CUST101202,74,M,Kochi,Mass Affluent,Business Owner,322300.0,105,4,12.683241170498064
CUST101203,62,F,Mumbai,Retail,Salaried,250000.0,93,4,12.429220196836383
CUST101204,56,F,Hyderabad,Retail,Retired,975900.0,175,4,13.79111642582418
CUST101205,69,F,Chennai,Retail,Salaried,250000.0,149,2,12.429220196836383
CUST101206,48,M,Kolkata,Retail,Salaried,250000.0,193,4,12.429220196836383
CUST101207,59,F,Chandigarh,Corporate,Self-Employed,250000.0,114,2,12.429220196836383
CUST101208,36,M,Pune,Mass Affluent,Self-Employed,302300.0,109,1,12.619178488734292
CUST101209,73,F,Lucknow,Corporate,Salaried,493200.0,115,1,13.108672077845291
CUST101210,54,F,Lucknow,HNWI,Self-Employed,367900.0,75,1,12.815569159219098
CUST101211,63,M,Pune,Retail,Salaried,649100.0,188,1,13.383343607615043
CUST101212,45,F,Chandigarh,Mass Affluent,Salaried,250000.0,192,2,12.429220196836383
CUST101213,67,F,Hyderabad,Retail,Salaried,398400.0,31,5,12.895214314729591
CUST101214,25,F,Mumbai,Corporate,Self-Employed,250000.0,27,1,12.429220196836383
CUST101215,27,M,Kochi,Retail,Self-Employed,307700.0,23,4,12.636883811223605
CUST101216,48,F,Lucknow,SME,Salaried,521900.0,83,4,13.165233193705545
CUST101217,60,M,Hyderabad,Mass Affluent,Business Owner,250000.0,29,4,12.429220196836383
CUST101218,64,M,Bhopal,Mass Affluent,Business Owner,886100.0,139,3,13.694586218575553
CUST101219,44,F,Bangalore,Mass Affluent,Salaried,250000.0,238,5,12.429220196836383
CUST101220,56,M,Hyderabad,Mass Affluent,Salaried,250000.0,170,1,12.429220196836383
CUST101221,50,F,Bangalore,Mass Affluent,Salaried,250000.0,222,2,12.429220196836383
CUST101222,72,M,Bangalore,Mass Affluent,Salaried,285300.0,40,2,12.561300042277818
CUST101223,56,M,Surat,Retail,Student,250000.0,169,1,12.429220196836383
CUST101224,43,M,Surat,Mass Affluent,Business Owner,250000.0,176,2,12.429220196836383
CUST101225,73,F,Lucknow,Retail,Salaried,284400.0,110,2,12.558140493079444
CUST101226,26,F,Indore,Mass Affluent,Salaried,250000.0,180,5,12.429220196836383
CUST101227,74,M,Delhi,Mass Affluent,Salaried,396600.0,25,1,12.890686016496828
CUST101228,29,F,Lucknow,Retail,Salaried,250000.0,150,4,12.429220196836383
CUST101229,36,M,Delhi,HNWI,Salaried,1042300.0,198,1,13.856941327143629
CUST101230,65,F,Chandigarh,Mass Affluent,Salaried,365200.0,98,3,12.808203165924832
CUST101231,60,M,Lucknow,Mass Affluent,Salaried,302000.0,50,2,12.618185607609803
CUST101232,73,F,Kochi,Mass Affluent,Salaried,390000.0,8,5,12.873904582205107
CUST101233,61,M,Jaipur,Mass Affluent,Salaried,250000.0,69,3,12.429220196836383
CUST101234,55,M,Kolkata,HNWI,Salaried,250000.0,198,1,12.429220196836383
CUST101235,39,F,Surat,Retail,Salaried,782200.0,202,5,13.569867019748145
CUST101236,21,F,Indore,Retail,Salaried,250000.0,150,1,12.429220196836383
CUST101237,27,M,Bangalore,Mass Affluent,Salaried,258400.0,66,5,12.462267920852137
CUST101238,37,F,Bhopal,Retail,Salaried,250000.0,66,1,12.429220196836383
CUST101239,23,F,Surat,Retail,Student,646100.0,203,1,13.378711117293086
CUST101240,48,M,Delhi,Retail,Salaried,250000.0,142,1,12.429220196836383
CUST101241,62,M,Chandigarh,Retail,Self-Employed,250000.0,189,3,12.429220196836383
CUST101242,73,F,Bangalore,SME,Salaried,1260800.0,92,3,14.047257791232646
CUST101243,47,F,Lucknow,Retail,Salaried,250000.0,201,3,12.429220196836383
CUST101244,68,F,Delhi,Retail,Salaried,253100.0,116,1,12.441543897532917
CUST101245,74,F,Bangalore,SME,Business Owner,250000.0,163,2,12.429220196836383
CUST101246,67,F,Lucknow,SME,Student,250000.0,205,2,12.429220196836383
CUST101247,46,F,Surat,Retail,Salaried,250000.0,88,2,12.429220196836383
CUST101248,38,F,Surat,Corporate,Salaried,250000.0,190,2,12.429220196836383
CUST101249,73,M,Kolkata,Retail,Business Owner,484300.0,158,2,13.090461893225035
CUST101250,34,F,Indore,HNWI,Salaried,250000.0,122,2,12.429220196836383
CUST101251,43,F,Mumbai,Retail,Salaried,571800.0,200,3,13.256546307732059
CUST101252,24,M,Indore,Retail,Business Owner,515600.0,108,1,13.153088489533264
CUST101253,63,F,Chennai,Retail,Salaried,364200.0,181,4,12.805461192015972
CUST101254,56,F,Lucknow,HNWI,Self-Employed,289400.0,23,4,12.575568548598568
CUST101255,25,M,Bhopal,Retail,Salaried,316800.0,207,3,12.666029095483083
CUST101256,32,M,Hyderabad,Mass Affluent,Salaried,630400.0,231,4,13.354111403818964
CUST101257,50,M,Pune,Mass Affluent,Student,250000.0,236,2,12.429220196836383
CUST101258,50,M,Indore,Retail,Salaried,415100.0,203,5,12.936277143096287
CUST101259,64,M,Indore,Corporate,Salaried,250000.0,167,2,12.429220196836383
CUST101260,35,M,Hyderabad,Retail,Salaried,440400.0,179,2,12.995440954491118
CUST101261,70,M,Ahmedabad,Retail,Salaried,250000.0,223,4,12.429220196836383
CUST101262,45,M,Chennai,Retail,Salaried,410100.0,176,4,12.924158749806828
CUST101263,65,M,Ahmedabad,Retail,Salaried,250000.0,69,2,12.429220196836383
CUST101264,33,F,Kolkata,Retail,Salaried,250000.0,43,4,12.429220196836383
CUST101265,22,M,Mumbai,Mass Affluent,Salaried,250700.0,233,3,12.432016272969701
CUST101266,23,F,Bhopal,Mass Affluent,Business Owner,635000.0,38,2,13.361381852676738
CUST101267,41,M,Lucknow,Retail,Salaried,370200.0,219,4,12.821801380360457
CUST101268,72,F,Pune,Retail,Retired,368600.0,225,2,12.817470037182167
CUST101269,23,F,Delhi,HNWI,Salaried,449600.0,15,4,13.016115801758433
CUST101270,40,F,Delhi,Retail,Salaried,250000.0,194,4,12.429220196836383
CUST101271,26,M,Ahmedabad,Mass Affluent,Retired,387100.0,144,1,12.866440919874208
CUST101272,71,F,Lucknow,Corporate,Business Owner,250000.0,97,4,12.429220196836383
CUST101273,57,M,Hyderabad,Retail,Salaried,250000.0,123,1,12.429220196836383
CUST101274,62,M,Kochi,Mass Affluent,Salaried,250000.0,106,4,12.429220196836383
CUST101275,59,F,Kolkata,SME,Business Owner,250000.0,196,3,12.429220196836383
CUST101276,56,M,Mumbai,Mass Affluent,Salaried,257900.0,102,3,12.460331069333806
CUST101277,62,M,Jaipur,SME,Salaried,250000.0,35,5,12.429220196836383
CUST101278,21,F,Bangalore,Retail,Salaried,250000.0,98,3,12.429220196836383
CUST101279,67,M,Mumbai,Mass Affluent,Business Owner,250000.0,129,2,12.429220196836383
CUST101280,60,F,Delhi,Retail,Self-Employed,294500.0,111,2,12.593037677653752
CUST101281,60,M,Chennai,Retail,Salaried,250000.0,123,3,12.429220196836383
CUST101282,42,M,Ahmedabad,SME,Student,344700.0,236,2,12.750432653574146
CUST101283,64,M,Chandigarh,Retail,Salaried,250000.0,98,1,12.429220196836383
CUST101284,41,M,Hyderabad,SME,Business Owner,302200.0,197,2,12.618847637882144
CUST101285,23,M,Mumbai,Mass Affluent,Salaried,250000.0,238,4,12.429220196836383
CUST101286,70,M,Bangalore,Corporate,Self-Employed,504000.0,200,3,13.130333531178522
CUST101287,33,M,Chennai,SME,Salaried,476200.0,132,4,13.073595312990696
CUST101288,26,M,Hyderabad,Mass Affluent,Salaried,250000.0,237,2,12.429220196836383
CUST101289,54,M,Chennai,SME,Salaried,367700.0,102,5,12.815025386894042
CUST101290,33,F,Chandigarh,HNWI,Retired,639100.0,71,3,13.367817780337509
CUST101291,67,F,Kolkata,Mass Affluent,Salaried,250000.0,206,2,12.429220196836383
CUST101292,44,F,Lucknow,Mass Affluent,Salaried,250000.0,221,2,12.429220196836383
CUST101293,21,F,Surat,Retail,Salaried,417100.0,38,5,12.941083677688756
CUST101294,72,M,Delhi,Retail,Self-Employed,250000.0,80,5,12.429220196836383
CUST101295,48,M,Hyderabad,Retail,Self-Employed,250000.0,73,2,12.429220196836383
CUST101296,35,F,Pune,Retail,Salaried,250000.0,197,4,12.429220196836383
CUST101297,57,M,Pune,Retail,Salaried,420200.0,71,4,12.94848844720934
CUST101298,49,F,Mumbai,Mass Affluent,Self-Employed,250000.0,161,1,12.429220196836383
CUST101299,22,M,Lucknow,Mass Affluent,Salaried,250000.0,224,2,12.429220196836383
CUST101300,62,M,Chennai,Mass Affluent,Salaried,250000.0,218,3,12.429220196836383
CUST101301,42,F,Chennai,Corporate,Salaried,534500.0,211,1,13.189088880352877
CUST101302,58,F,Lucknow,SME,Salaried,250000.0,129,4,12.429220196836383
CUST101303,69,F,Chandigarh,Corporate,Student,250000.0,147,1,12.429220196836383
CUST101304,53,M,Indore,Mass Affluent,Self-Employed,250000.0,175,2,12.429220196836383
CUST101305,57,M,Chandigarh,Retail,Salaried,406800.0,80,2,12.916079401363943
CUST101306,34,F,Pune,SME,Business Owner,424900.0,123,3,12.959611479595074
CUST101307,33,M,Delhi,Retail,Salaried,567600.0,115,1,13.24917398607056
CUST101308,43,F,Hyderabad,Retail,Student,250000.0,193,2,12.429220196836383
CUST101309,67,M,Kolkata,Retail,Salaried,250000.0,139,1,12.429220196836383
CUST101310,49,F,Chennai,Mass Affluent,Retired,1151300.0,110,1,13.95640316524472
CUST101311,39,F,Hyderabad,Mass Affluent,Retired,250000.0,132,4,12.429220196836383
CUST101312,63,M,Bangalore,Retail,Business Owner,250000.0,46,1,12.429220196836383
CUST101313,67,F,Bangalore,HNWI,Salaried,265000.0,65,1,12.487488878546145
CUST101314,69,M,Lucknow,Retail,Business Owner,368800.0,193,1,12.818012482157647
CUST101315,37,M,Ahmedabad,Retail,Self-Employed,365100.0,36,2,12.8079293066156
CUST101316,59,F,Mumbai,Retail,Salaried,250000.0,165,1,12.429220196836383
CUST101317,52,F,Jaipur,Retail,Salaried,250000.0,218,2,12.429220196836383
CUST101318,45,M,Indore,HNWI,Self-Employed,250000.0,165,3,12.429220196836383
CUST101319,42,M,Pune,Retail,Retired,250000.0,155,1,12.429220196836383
CUST101320,27,M,Chennai,Retail,Business Owner,250000.0,173,1,12.429220196836383
CUST101321,35,F,Chennai,Retail,Salaried,793900.0,39,2,13.584714047316895
CUST101322,50,F,Kolkata,HNWI,Self-Employed,250000.0,38,4,12.429220196836383
CUST101323,68,F,Chennai,SME,Salaried,250000.0,237,1,12.429220196836383
CUST101324,67,M,Bhopal,Mass Affluent,Salaried,250000.0,105,3,12.429220196836383
CUST101325,31,M,Chandigarh,Mass Affluent,Business Owner,255700.0,102,5,12.451764072104638
CUST101326,57,M,Kolkata,Corporate,Self-Employed,348300.0,43,1,12.760822327438113
CUST101327,25,M,Bhopal,Retail,Business Owner,250000.0,177,2,12.429220196836383
CUST101328,57,M,Indore,Retail,Salaried,531600.0,13,3,13.183648486933077
CUST101329,39,F,Delhi,Mass Affluent,Salaried,384100.0,47,5,12.858660817819281
CUST101330,45,M,Ahmedabad,Retail,Self-Employed,250000.0,58,1,12.429220196836383
CUST101331,59,M,Lucknow,Mass Affluent,Salaried,250000.0,224,3,12.429220196836383
CUST101332,43,F,Pune,Mass Affluent,Student,514500.0,228,3,13.15095277788895
CUST101333,64,F,Pune,Retail,Retired,250000.0,24,2,12.429220196836383
CUST101334,49,F,Ahmedabad,Mass Affluent,Retired,250000.0,38,3,12.429220196836383
CUST101335,74,M,Surat,Retail,Retired,495200.0,229,2,13.112719019736591
CUST101336,55,M,Chennai,Retail,Salaried,250000.0,154,5,12.429220196836383
CUST101337,37,F,Jaipur,Corporate,Salaried,451800.0,176,2,13.020997096382338
CUST101338,62,F,Hyderabad,HNWI,Business Owner,250000.0,138,2,12.429220196836383
CUST101339,43,M,Bhopal,Retail,Salaried,250000.0,59,3,12.429220196836383
CUST101340,49,F,Delhi,Retail,Business Owner,538200.0,176,1,13.195987375318552
CUST101341,28,M,Delhi,Retail,Salaried,269200.0,48,2,12.503213591456063
CUST101342,27,M,Mumbai,Retail,Retired,384200.0,12,1,12.858921132124243
CUST101343,52,M,Kolkata,Retail,Salaried,250000.0,201,3,12.429220196836383
CUST101344,31,F,Lucknow,Retail,Business Owner,330600.0,94,2,12.708667489167874
CUST101345,74,M,Chandigarh,Corporate,Salaried,268900.0,15,4,12.502098561104633
CUST101346,67,F,Pune,Corporate,Self-Employed,310500.0,107,3,12.6459424009624
CUST101347,58,M,Bangalore,HNWI,Retired,912200.0,32,2,13.723615639509958
CUST101348,60,M,Kolkata,Mass Affluent,Salaried,587000.0,116,3,13.282781802386296
CUST101349,53,F,Delhi,HNWI,Salaried,431600.0,163,2,12.97525682932358
CUST101350,24,F,Ahmedabad,HNWI,Salaried,434900.0,85,2,12.982873697962253
CUST101351,42,M,Surat,Corporate,Self-Employed,250000.0,24,1,12.429220196836383
CUST101352,47,M,Mumbai,HNWI,Self-Employed,250000.0,214,1,12.429220196836383
CUST101353,70,M,Kochi,HNWI,Self-Employed,250000.0,132,4,12.429220196836383
CUST101354,32,M,Hyderabad,Corporate,Salaried,250000.0,11,5,12.429220196836383
CUST101355,47,M,Surat,Mass Affluent,Salaried,250000.0,140,2,12.429220196836383
CUST101356,39,F,Indore,Retail,Retired,263700.0,222,1,12.48257116452228
CUST101357,28,M,Kochi,Retail,Self-Employed,250000.0,10,1,12.429220196836383
CUST101358,26,F,Surat,Retail,Salaried,262100.0,190,1,12.476485204641877
CUST101359,40,F,Surat,Retail,Salaried,250000.0,94,4,12.429220196836383
CUST101360,25,F,Bangalore,Retail,Salaried,250000.0,171,2,12.429220196836383
CUST101361,24,F,Bangalore,Retail,Business Owner,670200.0,12,4,13.415332946376147
CUST101362,39,F,Kolkata,Retail,Self-Employed,250000.0,218,2,12.429220196836383
CUST101363,31,M,Lucknow,SME,Self-Employed,524600.0,232,2,13.170393252627353
CUST101364,50,M,Lucknow,Retail,Self-Employed,250000.0,134,3,12.429220196836383
CUST101365,21,F,Kochi,Retail,Business Owner,250000.0,56,1,12.429220196836383
CUST101366,37,M,Chennai,Retail,Salaried,250000.0,41,3,12.429220196836383
CUST101367,45,F,Indore,Retail,Salaried,250000.0,167,3,12.429220196836383
CUST101368,73,F,Pune,Mass Affluent,Salaried,795000.0,191,1,13.586098651497313
CUST101369,55,F,Hyderabad,Mass Affluent,Student,250000.0,163,1,12.429220196836383
CUST101370,68,M,Kochi,Retail,Self-Employed,250000.0,121,2,12.429220196836383
CUST101371,39,M,Delhi,Mass Affluent,Salaried,359500.0,186,5,12.792472237780538
CUST101372,45,M,Pune,Retail,Business Owner,250000.0,178,5,12.429220196836383
CUST101373,43,M,Kochi,Mass Affluent,Salaried,293700.0,84,1,12.59031752201578
CUST101374,68,M,Kochi,SME,Salaried,250000.0,187,3,12.429220196836383
CUST101375,72,M,Hyderabad,Corporate,Self-Employed,250000.0,49,3,12.429220196836383
CUST101376,72,M,Bangalore,Retail,Student,250000.0,197,4,12.429220196836383
CUST101377,61,F,Mumbai,HNWI,Salaried,433200.0,130,1,12.978957102508893
CUST101378,48,F,Delhi,HNWI,Salaried,250000.0,180,5,12.429220196836383
CUST101379,50,F,Indore,Corporate,Retired,250000.0,168,4,12.429220196836383
CUST101380,73,M,Kochi,Retail,Self-Employed,295700.0,28,3,12.597104087640735
CUST101381,36,M,Ahmedabad,Mass Affluent,Self-Employed,281400.0,182,1,12.547535977316382
CUST101382,39,F,Jaipur,Retail,Salaried,378600.0,189,1,12.844238159063961
CUST101383,69,M,Chennai,Retail,Salaried,250000.0,17,2,12.429220196836383
CUST101384,41,M,Bangalore,Mass Affluent,Salaried,256100.0,58,4,12.45332717690471
CUST101385,33,F,Mumbai,Retail,Salaried,345600.0,182,3,12.75304020942637
CUST101386,51,F,Surat,Retail,Business Owner,250000.0,90,5,12.429220196836383
CUST101387,38,F,Mumbai,Corporate,Self-Employed,456700.0,32,2,13.031784188791889
CUST101388,69,M,Delhi,Mass Affluent,Business Owner,271000.0,205,4,12.509877789891931
CUST101389,70,M,Kochi,SME,Salaried,250000.0,128,4,12.429220196836383
CUST101390,37,M,Jaipur,HNWI,Salaried,250000.0,98,1,12.429220196836383
CUST101391,49,F,Ahmedabad,Corporate,Business Owner,252800.0,135,1,12.440357896943219
CUST101392,74,M,Hyderabad,HNWI,Salaried,250000.0,99,3,12.429220196836383
CUST101393,61,M,Bangalore,Retail,Salaried,422000.0,35,3,12.952762962683588
CUST101394,32,M,Pune,Retail,Salaried,250000.0,137,1,12.429220196836383
CUST101395,52,M,Kolkata,Corporate,Salaried,321800.0,231,3,12.681688621055791
CUST101396,54,M,Jaipur,Retail,Salaried,250000.0,228,2,12.429220196836383
CUST101397,56,F,Bangalore,Retail,Salaried,264700.0,155,3,12.486356166069786
CUST101398,22,F,Hyderabad,Mass Affluent,Retired,590900.0,44,5,13.289403769666063
CUST101399,37,F,Delhi,Retail,Salaried,250000.0,58,1,12.429220196836383
CUST101400,67,M,Pune,Retail,Self-Employed,250000.0,79,1,12.429220196836383
CUST101401,34,F,Chennai,Mass Affluent,Self-Employed,250000.0,17,3,12.429220196836383
CUST101402,37,F,Hyderabad,Retail,Salaried,265300.0,38,3,12.488620309436481
CUST101403,38,M,Jaipur,Mass Affluent,Salaried,625100.0,187,2,13.345668515662664
CUST101404,30,F,Ahmedabad,Retail,Salaried,250000.0,106,2,12.429220196836383
CUST101405,29,M,Hyderabad,Mass Affluent,Salaried,260400.0,202,2,12.469978029554953
CUST101406,39,F,Surat,Retail,Salaried,250000.0,20,4,12.429220196836383
CUST101407,68,M,Kolkata,Mass Affluent,Student,250000.0,27,3,12.429220196836383
CUST101408,21,M,Kolkata,Retail,Salaried,314200.0,167,1,12.65778818748478
CUST101409,36,M,Ahmedabad,Retail,Salaried,250000.0,66,1,12.429220196836383
CUST101410,24,F,Bangalore,Corporate,Student,250000.0,58,2,12.429220196836383
CUST101411,51,M,Pune,Retail,Business Owner,319400.0,156,1,12.67420264562853
CUST101412,34,F,Jaipur,HNWI,Business Owner,290300.0,219,1,12.578673594719154
CUST101413,63,M,Delhi,Retail,Salaried,328900.0,104,4,12.70351207261035
CUST101414,52,F,Jaipur,Retail,Retired,250000.0,184,4,12.429220196836383
CUST101415,63,M,Mumbai,Retail,Self-Employed,319400.0,86,1,12.67420264562853
CUST101416,55,M,Lucknow,Corporate,Self-Employed,250000.0,202,4,12.429220196836383
CUST101417,44,M,Mumbai,Retail,Business Owner,411900.0,105,2,12.928538308194957
CUST101418,67,M,Bangalore,Retail,Salaried,250000.0,41,3,12.429220196836383
CUST101419,46,M,Kolkata,Mass Affluent,Student,250000.0,124,4,12.429220196836383
CUST101420,72,M,Lucknow,Retail,Student,284700.0,74,2,12.559194785729225
CUST101421,74,F,Surat,HNWI,Self-Employed,603000.0,49,3,13.30967413408274
CUST101422,52,M,Ahmedabad,SME,Salaried,282700.0,49,2,12.552145080994137
CUST101423,57,M,Delhi,Mass Affluent,Business Owner,300400.0,96,4,12.612873527761383
CUST101424,34,M,Kolkata,Mass Affluent,Salaried,336100.0,8,1,12.72516698901374
CUST101425,64,F,Kochi,Retail,Self-Employed,569100.0,22,3,13.2518132017501
CUST101426,57,M,Delhi,SME,Salaried,250000.0,143,1,12.429220196836383
CUST101427,69,F,Surat,Mass Affluent,Business Owner,250000.0,7,2,12.429220196836383
CUST101428,35,M,Kolkata,Retail,Student,250000.0,186,2,12.429220196836383
CUST101429,63,F,Mumbai,SME,Salaried,399700.0,234,3,12.898472046572692
CUST101430,46,M,Surat,SME,Self-Employed,306800.0,48,1,12.633954607922337
CUST101431,30,M,Mumbai,Retail,Business Owner,250000.0,18,2,12.429220196836383
CUST101432,30,F,Kolkata,Retail,Salaried,250000.0,55,1,12.429220196836383
CUST101433,51,M,Bangalore,Mass Affluent,Salaried,299100.0,16,2,12.608536587975873
CUST101434,38,M,Jaipur,Corporate,Salaried,304300.0,68,1,12.625772622110356
CUST101435,26,F,Mumbai,Mass Affluent,Business Owner,357900.0,214,2,12.788011690826771
CUST101436,44,M,Delhi,Retail,Salaried,250000.0,197,2,12.429220196836383
CUST101437,56,F,Ahmedabad,Retail,Salaried,250000.0,234,5,12.429220196836383
CUST101438,38,M,Chandigarh,Retail,Salaried,250000.0,195,2,12.429220196836383
CUST101439,72,M,Mumbai,Retail,Salaried,250000.0,203,1,12.429220196836383
CUST101440,63,M,Pune,HNWI,Salaried,250000.0,144,4,12.429220196836383
CUST101441,48,M,Indore,Retail,Self-Employed,688200.0,38,1,13.44183622541043
CUST101442,71,M,Chennai,Retail,Salaried,250000.0,185,4,12.429220196836383
CUST101443,44,F,Ahmedabad,Corporate,Business Owner,355700.0,155,2,12.78184576929048
CUST101444,28,F,Indore,Retail,Self-Employed,462400.0,231,1,13.044187758967723
CUST101445,22,M,Surat,Retail,Business Owner,485300.0,169,5,13.092524595972268
CUST101446,71,F,Chennai,SME,Salaried,316900.0,133,2,12.666344701243613
CUST101447,72,F,Kochi,Retail,Self-Employed,592400.0,186,4,13.291939049422972
CUST101448,60,F,Surat,Corporate,Business Owner,782300.0,159,2,13.569994855954343
CUST101449,26,M,Ahmedabad,Retail,Salaried,250000.0,32,2,12.429220196836383
CUST101450,36,F,Pune,Retail,Salaried,351000.0,149,2,12.768544351446794
CUST101451,23,M,Bhopal,Mass Affluent,Salaried,576900.0,97,2,13.265425953646147
CUST101452,23,F,Bhopal,Retail,Self-Employed,250000.0,44,3,12.429220196836383
CUST101453,34,F,Chandigarh,Mass Affluent,Salaried,250000.0,70,1,12.429220196836383
CUST101454,51,M,Surat,Retail,Retired,250000.0,201,2,12.429220196836383
CUST101455,24,M,Kolkata,Mass Affluent,Business Owner,353800.0,159,1,12.776489887159451
CUST101456,74,M,Delhi,Retail,Self-Employed,250000.0,19,2,12.429220196836383
CUST101457,45,F,Delhi,HNWI,Student,635400.0,86,1,13.362011574628086
CUST101458,35,F,Chandigarh,Mass Affluent,Self-Employed,369600.0,166,2,12.820179324373711
CUST101459,48,M,Kolkata,Mass Affluent,Salaried,382300.0,125,2,12.853963535427878
CUST101460,63,M,Delhi,Retail,Salaried,250000.0,187,3,12.429220196836383
CUST101461,37,M,Hyderabad,Mass Affluent,Business Owner,250000.0,152,5,12.429220196836383
CUST101462,23,M,Mumbai,Mass Affluent,Salaried,656200.0,14,1,13.39422242343361
CUST101463,23,F,Ahmedabad,Retail,Retired,250000.0,208,2,12.429220196836383
CUST101464,67,M,Jaipur,Mass Affluent,Salaried,250000.0,139,2,12.429220196836383
CUST101465,27,M,Kolkata,Retail,Salaried,306500.0,221,3,12.632976296995821
CUST101466,55,F,Kochi,Retail,Business Owner,403300.0,57,2,12.90743846040215
CUST101467,41,M,Ahmedabad,HNWI,Business Owner,369100.0,168,1,12.818825598307294
CUST101468,62,F,Chandigarh,Retail,Business Owner,250000.0,12,3,12.429220196836383
CUST101469,24,F,Kochi,Retail,Salaried,530400.0,42,1,13.181388603221546
CUST101470,69,M,Delhi,Mass Affluent,Salaried,250000.0,212,1,12.429220196836383
CUST101471,58,F,Chennai,HNWI,Self-Employed,371000.0,214,4,12.82396003700373
CUST101472,45,F,Kochi,Retail,Retired,291000.0,229,4,12.581081982573842
CUST101473,32,F,Jaipur,Retail,Salaried,250000.0,53,2,12.429220196836383
CUST101474,73,M,Kochi,Retail,Self-Employed,250000.0,214,1,12.429220196836383
CUST101475,37,M,Kolkata,Mass Affluent,Salaried,250000.0,18,2,12.429220196836383
CUST101476,47,M,Mumbai,Mass Affluent,Self-Employed,273600.0,99,2,12.519426119694613
CUST101477,42,M,Kochi,Mass Affluent,Salaried,250000.0,108,3,12.429220196836383
CUST101478,33,M,Kochi,HNWI,Student,416600.0,191,4,12.93988420819019
CUST101479,43,F,Lucknow,SME,Salaried,250000.0,166,2,12.429220196836383
CUST101480,29,F,Pune,Retail,Self-Employed,687600.0,90,2,13.44096400682369
CUST101481,21,M,Mumbai,Retail,Business Owner,250000.0,40,1,12.429220196836383
CUST101482,36,M,Surat,Retail,Salaried,466100.0,91,3,13.052157627820877
CUST101483,27,M,Lucknow,Retail,Salaried,478300.0,76,2,13.077995520404233
CUST101484,43,M,Surat,Retail,Self-Employed,296400.0,162,3,12.59946854621754
CUST101485,67,F,Bangalore,Corporate,Self-Employed,281000.0,24,3,12.546113507028412
CUST101486,29,M,Surat,Retail,Self-Employed,250000.0,102,1,12.429220196836383
CUST101487,21,M,Surat,Retail,Self-Employed,250000.0,150,4,12.429220196836383
CUST101488,26,F,Indore,Mass Affluent,Salaried,306200.0,157,4,12.631997028039708
CUST101489,48,M,Jaipur,SME,Retired,261200.0,171,2,12.473045504861005
CUST101490,35,M,Surat,Retail,Salaried,545700.0,72,1,13.209826485681349
CUST101491,47,M,Pune,HNWI,Self-Employed,250000.0,127,1,12.429220196836383
CUST101492,22,F,Surat,Corporate,Retired,250000.0,29,1,12.429220196836383
CUST101493,38,M,Surat,Retail,Retired,250000.0,109,2,12.429220196836383
CUST101494,43,F,Kochi,Mass Affluent,Salaried,394800.0,235,1,12.886137119466321
CUST101495,44,F,Indore,Retail,Salaried,374000.0,204,4,12.832013750189885
CUST101496,50,M,Mumbai,Retail,Self-Employed,482300.0,151,2,13.086323679453214
CUST101497,63,F,Kochi,Retail,Salaried,498900.0,104,2,13.120162958256822
