Equity_LargeCap,Equity_MidCap,Equity_SmallCap,Debt_Govt,Debt_Corporate,Gold,International,REIT,Commodities,Cash,portfolio_id,customer_id,risk_profile,investment_horizon_years,expected_return,expected_volatility,sharpe_ratio
0.03499048921171458,0.000585343213474406,0.023992907746360124,0.18625430309859198,0.0035196839769851477,0.17374921059262446,0.000688788369220776,0.44023839669766135,0.10441720597232759,0.03156367112103951,PORT401178,CUST100691,Moderate,10,8.32,9.69,0.497
0.09294738615039007,0.05770222382490547,0.3372672499369605,0.012710457091648966,0.1066549883109536,0.11749610688158312,0.1476340866634709,0.08266584436343827,0.0008379199660892237,0.04408373681055995,PORT401179,CUST105494,Moderate,1,12.63,15.49,0.589
0.07925244830614535,0.10586153306588898,3.275953874379749e-06,0.028361933396773734,0.24411990339879622,0.07259025573620975,0.013796917085055694,0.05273699192122121,0.16964532319794118,0.23363141793809342,PORT401180,CUST100577,Very Aggressive,10,8.19,8.73,0.537
0.006118667116257221,0.07574838510301156,0.06175757520409348,0.0221675843496098,0.011928106639508168,0.0236871457769182,0.29643451057605236,0.0286532244248093,0.4524214104325115,0.021083390377228485,PORT401181,CUST101770,Moderate,10,9.31,15.04,0.386
0.046844223889421756,0.3568292789359033,0.08109548818959067,0.012411995135964473,0.2561633215822922,0.14062019192819267,0.0035910118224904844,0.03872897030083104,0.0005669070532435786,0.06314861116206986,PORT401182,CUST107591,Aggressive,15,11.81,13.26,0.627
0.0026054826555474498,0.022826674839294132,0.15466158578508726,0.15542816576351134,0.03482982563945648,0.0014693015776699346,0.012525054722953047,0.02867617589023918,0.37605785790577484,0.2109198752204663,PORT401183,CUST100752,Very Aggressive,15,8.23,12.06,0.392
0.424038882698162,0.014392509743179495,0.07329943534807484,0.0004804673909353323,0.02372855045012668,0.07452469227147279,0.28859012730114997,0.018380578391213227,0.07722350266653831,0.005341253739147551,PORT401184,CUST100820,Aggressive,2,11.95,14.21,0.595
0.0261951138183481,0.0071623640793318025,0.39957250723190013,0.04546205896745665,0.014662698875328306,0.08828888748906084,1.7590432875608255e-05,0.02769839978528276,0.38778701351846123,0.0031533658019544915,PORT401185,CUST105327,Moderate,7,11.84,18.74,0.445
0.03765508300169786,0.03397110011078219,0.11948771671679978,0.18274940060508224,0.004307479766610912,0.010954303607642109,0.4305496070420195,0.00890006741855786,0.076096241325054,0.09532900040575348,PORT401186,CUST103905,Moderate,5,9.79,11.9,0.529
0.06475897984832443,0.00958351792185233,0.06514056784291346,0.22076496689594474,0.001900709089198424,0.0015142423816969961,0.042239644628547554,0.022579828879671415,0.3520813747828131,0.21943616772903757,PORT401187,CUST107505,Very Aggressive,1,7.54,10.44,0.387
0.016164529207389852,0.1455584644905409,0.11218881281786884,0.0751956810985901,0.00879773002106134,0.49988179491949564,0.01303253190120314,0.10363051953563433,0.01764602550269638,0.007903910505519581,PORT401188,CUST106447,Very Aggressive,10,10.8,13.1,0.557
0.2802882908573967,0.0004050184121424189,0.09416326140171422,0.1747579350021665,0.02725814760014995,0.15416446083562574,0.06261870224083857,0.10986202878298724,0.09196042618051016,0.004521728686468508,PORT401189,CUST105577,Moderate,10,10.59,11.79,0.601
0.10983897149988907,0.15425827837360048,0.032334542823002965,0.055856858637568695,0.42777015144571023,0.03986909277616939,0.009549176224686252,0.0841167767807621,0.04562105649663328,0.040785094941977504,PORT401190,CUST104680,Moderate,10,10.0,9.71,0.669
0.06327057995534573,0.06064481456971495,0.010586094620077804,0.0010584144293168333,0.4507194374617492,0.02730193227093737,0.1237566377561888,0.07345691153284135,0.15836836687908173,0.030836810524746173,PORT401191,CUST100788,Very Aggressive,3,8.98,9.62,0.57
0.019691189966701394,0.05795488034278677,0.0031724571559093554,0.00256952150477936,0.18186261125038414,0.09028917097855085,0.013345522883878599,0.5534607253399892,0.041938851045800904,0.03571506953121927,PORT401192,CUST106868,Very Aggressive,10,8.8,9.93,0.534
0.045911991954171054,0.008037944577237605,0.09955782653725571,0.4128704307219732,0.04800733824832607,0.1489454873584215,0.19531211405379045,0.010597726612785673,0.01933161932661555,0.011427520609423083,PORT401193,CUST107379,Conservative,20,9.19,9.37,0.607
0.028092526047454207,0.13157445663841935,0.006031619444419017,0.10750235478948003,0.0673669754542585,0.47752099580583945,0.13361129963141477,0.035656789794332705,0.0008637447604385146,0.011779237633943415,PORT401194,CUST101536,Very Aggressive,1,9.83,11.4,0.555
0.0005594401163425564,0.10198398973196966,0.005011999840740615,0.1280937039913892,0.0832616560776708,0.20451071599903473,0.1309725200363322,0.06713704945203096,0.2781954832834891,0.0002734414710000894,PORT401195,CUST107704,Very Aggressive,2,8.9,11.85,0.456
0.5233550301481431,0.024770293708302662,0.024554034731640233,0.05232821090903968,0.007323969207054122,0.048634417706293814,0.15588855702629273,0.07858302298668632,0.06806428862320485,0.016498174953342482,PORT401196,CUST100977,Conservative,3,11.76,13.66,0.605
0.00210715213022271,0.1971804666628357,0.11221504735209965,0.1746356311749306,0.07839111738080465,0.16147496637775882,0.0024411695304446747,0.03581569227331031,0.029216386008191673,0.20652237110940097,PORT401197,CUST102140,Moderate,3,9.68,10.28,0.601
0.0069122107377488475,0.036122074475622636,0.014345949166506469,0.0007883791195318321,0.1059231484955882,0.003942025014536103,0.5067176864923929,0.20805030317330958,0.0013794043448843013,0.1158188189798791,PORT401198,CUST106230,Aggressive,10,9.07,10.99,0.507
0.18829804233171382,0.06678369632587004,0.33496162401409224,0.013205586853746568,0.08964291099880115,0.014537355004139357,0.013226845473651378,0.21075640370412319,0.020482415145561164,0.048105120148301046,PORT401199,CUST101673,Very Aggressive,5,12.9,15.63,0.601
0.0007339834272752518,0.3742090033243102,0.06117514558331675,0.02350083400066636,0.007097653721812803,0.032260700824838305,0.11541162161740671,0.0005613200430229968,0.37885012302475063,0.00619961443260008,PORT401200,CUST102677,Moderate,1,11.43,17.05,0.465
0.0010252503459724836,1.5170881189675358e-05,0.018758081508875375,0.3563912531069944,0.0011722100468117445,0.057948900516000046,0.2493185421448644,0.0384483810939911,0.26004966386006073,0.016872546495240053,PORT401201,CUST100050,Moderate,15,7.9,10.31,0.427
0.05085563832967927,0.25617616308510965,0.04707037821662247,2.4661237749887685e-05,0.11132684053999872,0.03343029193712742,0.3751468482193175,0.11168953548994483,0.011546086825785673,0.002733556118664658,PORT401202,CUST103776,Aggressive,3,11.64,13.76,0.592
0.05580824574608756,0.01455585775183991,0.26100877151842733,0.025484635885769692,0.06199849111582719,0.06575752215293765,0.37092099518317423,0.029436153429457716,0.09717002073641529,0.01785930648006364,PORT401203,CUST103457,Conservative,2,11.67,15.17,0.539
0.011999520177605444,0.15409732209788876,0.010336787934663588,0.013079465815284094,0.2604339857860253,0.033856064594347854,0.004478322495160635,0.018659703396788168,0.11736534333636159,0.3756934843658746,PORT401204,CUST100958,Aggressive,2,7.63,7.59,0.544
0.5535574267907938,1.790769776797851e-05,0.1809860449595489,0.001026494103102529,0.224450876335194,4.310883198378519e-05,0.016296971259657046,0.0035430510234594047,0.016497074105080223,0.0035810448934122793,PORT401205,CUST100660,Very Aggressive,5,13.13,14.86,0.648
0.00021636551356778877,0.23614944710874497,0.0037724884530123616,4.5270333979687356e-05,0.023697637535293286,0.1396524320165518,0.1782190436515382,0.3628610920557602,0.05274902088236789,0.0026372024491835293,PORT401206,CUST102651,Conservative,15,10.54,12.76,0.552
0.3651006365156892,0.18380863215182885,0.12072031325156425,0.009316680101404306,0.012003362977372993,0.19296639208386648,5.06667004340508e-10,0.00478511550476736,0.0028955589575628883,0.10840330794927652,PORT401207,CUST107392,Conservative,10,12.56,14.05,0.645
0.06000031704967315,0.017150957026141042,0.04681647557110087,0.5265016840840895,0.11041703071803251,0.046490890121359006,0.020661084604873408,0.0027613277992270587,0.00012733189596346274,0.16907290112954002,PORT401208,CUST101132,Conservative,2,7.5,5.81,0.688
0.4178963957954314,0.024596318764526715,0.04492985892620227,0.25233100600525243,0.04750054941445342,0.033616380050790796,0.003958308222837712,0.03921730040777065,0.04913788065774475,0.08681600175499005,PORT401209,CUST103059,Moderate,5,10.4,10.82,0.638
0.0919070957941598,0.01745681056690962,0.09333353834844477,0.07229679645467899,0.13416854949835205,0.038451458647826814,0.2833522634376966,0.18670716217895372,0.035279360980064296,0.04704696409291357,PORT401210,CUST101467,Moderate,2,9.97,10.97,0.59
0.0110096868112377,0.3455216298494758,0.004020933152256166,0.0326971870632681,0.1339394958591622,0.1448964469372788,0.2391714802830956,0.014187768712884598,0.03374573991514088,0.040809631416199976,PORT401211,CUST103512,Conservative,7,11.23,13.41,0.576
0.2961694964331857,0.05749778082741818,0.11133296200274943,0.21707727867040455,0.08650363889995236,0.022452881680370563,0.16154496835650065,0.03972837932685819,0.007375618113531326,0.00031699568902928945,PORT401212,CUST106811,Conservative,7,11.38,11.9,0.662
0.0008441834216508496,0.05850412433299735,0.40336776917339845,0.0001858397438262652,0.07155337378004925,0.041330531350620224,0.010562861056873263,0.033069671709827705,0.1699159111348346,0.21066573429592214,PORT401213,CUST106563,Aggressive,2,11.47,16.02,0.498
0.10884067913493195,0.030935912995208453,0.018525815500582923,0.03472524993596821,0.2560094997092153,0.00020659340868605,0.22788677059244272,0.005138672290428868,0.05884642617430632,0.25888438025822935,PORT401214,CUST107656,Moderate,5,8.27,8.07,0.591
0.07139629801872766,0.014348532832741175,0.07254769861624433,0.12553080411485742,0.0060849320037660495,0.11165575955064583,0.4808613005385597,0.0005859458262918963,0.040211817858792326,0.07677691063937353,PORT401215,CUST107643,Very Aggressive,3,9.77,11.89,0.527
0.016701990333145213,0.019672410032734785,0.44134078542693267,0.0063523965992264165,0.010885166612622095,0.3877765761935658,0.08892873528892974,0.021405342500687402,0.005780901920857032,0.0011556950912986611,PORT401216,CUST100152,Conservative,2,13.23,18.21,0.534
0.09546566739198638,0.41659918374506566,0.001259688796030532,0.24682545375638487,0.0027128735501018427,0.0015383500405060856,0.20490448121193572,0.010663525218716356,0.00010449634066894944,0.01992627994860365,PORT401217,CUST105706,Aggressive,5,11.87,13.89,0.603
0.3629822170530482,0.08252156498364369,0.01984335167142012,0.204616606868569,0.16175776687091384,0.006861067302568162,0.0016000071052591712,0.027639462576059398,0.0019097697806158738,0.1302681857879026,PORT401218,CUST106318,Aggressive,10,10.17,9.77,0.683
0.3136259192125046,0.18086511879878783,0.01715653937157723,0.17226153281521386,0.04472847119668242,0.00059657323603667,6.440673583617306e-05,0.19749516962357644,0.0651312951868036,0.00807497382298109,PORT401219,CUST106794,Conservative,1,11.24,12.15,0.637
0.15184046450416377,0.12371788448073825,5.43671655428326e-05,0.0007185822539211035,0.10758977036035838,0.013088573850012669,0.4038236696384895,0.01543606645225476,0.08979262872206738,0.09393799257245136,PORT401220,CUST101497,Conservative,20,10.22,12.09,0.556
0.1423688743915325,0.0005257739803993287,0.07809353944618909,0.2823171146430145,0.09593900456036933,0.12740748424194526,0.0769952694137876,0.06565501869847676,0.09576044796420509,0.03493747266008047,PORT401221,CUST106426,Moderate,5,9.28,9.65,0.599
0.27646398578664494,0.0417091132214285,0.0007172312811082229,0.20386353664509085,0.09017562514981407,0.013739775672434817,0.0901783121845134,0.18965581985809984,0.09067311084783779,0.002823489353027394,PORT401222,CUST100541,Moderate,20,9.88,10.41,0.613
0.0780420448783586,0.007151149448596865,0.00017481198818367237,0.047290360227333635,0.29512316695410196,0.057127818891704325,0.19400402119410973,9.28402257647358e-05,0.25111455093498736,0.06987923525685893,PORT401223,CUST107518,Conservative,2,8.34,10.19,0.475
0.07366421336145695,0.00015609701410310682,8.401055226292517e-08,0.17885781546930415,0.38958767254994336,0.010495264715227237,0.21535650747977209,0.0005404887337589658,0.005223349269687173,0.12611850739619457,PORT401224,CUST102643,Conservative,5,8.04,7.04,0.645
0.004293394392345445,0.1366312622821168,0.004909974730949295,0.014595302254482122,0.24001462315637162,0.002222423707370366,0.0014778661528590314,0.36687882759299734,0.20439096886943134,0.024585356861076657,PORT401225,CUST100192,Moderate,15,9.02,10.97,0.503
0.43300220854101473,0.014374803723823774,0.008632923416654587,0.014918334327677437,0.05674202687779671,0.0676343973138205,0.11953984841105199,0.06446022670446892,0.11439692785208928,0.10629830283160195,PORT401226,CUST103917,Conservative,10,10.52,12.11,0.58
0.08221925786002426,0.00031530279779691306,0.09804599913648158,0.023890441891199616,0.009793172155297312,0.35862003396762,0.06676898516382385,0.07273695726367467,0.13920131354951773,0.14840853621456412,PORT401227,CUST106800,Moderate,2,9.16,11.32,0.5
0.08944510472322666,0.03944108637427162,0.03191684721944404,0.0063501179722691556,0.06733012769763336,0.025401490003340473,0.02715795614368342,0.0010811988150920733,0.7036348778115274,0.008241193239511746,PORT401228,CUST104239,Conservative,7,8.5,16.74,0.299
0.022265476369770432,0.005959259806225482,0.016661821076234505,0.08610844025699396,0.0017141191972189916,0.06034571330287015,0.02796169348383871,0.7277006355768968,0.006746362306657342,0.044536478623293484,PORT401229,CUST107705,Aggressive,15,8.49,10.36,0.482
0.04478927181480033,0.012308090253221804,0.5630013462843166,0.08273387832315988,0.012962163748733027,0.04101094154264744,0.05399103082513573,0.15092666770370905,0.022265336303599753,0.01601127320067625,PORT401230,CUST102681,Aggressive,1,14.0,19.8,0.53
0.0027608817240637974,0.021407141217829315,0.16359685541721086,0.5428100495207295,0.008339930749808124,0.027883715551893996,0.06730671873752567,0.15154559926732122,0.014322097593764698,2.701021985282715e-05,PORT401231,CUST100946,Conservative,2,9.23,9.38,0.611
0.18437488335506944,0.07163325748486958,0.026015407400671386,0.0185778853188894,0.47925107045948245,0.0018010551393157642,0.04416548653704847,0.09468257341573844,0.009087625074333878,0.07041075581458113,PORT401232,CUST101091,Very Aggressive,7,9.72,8.87,0.701
2.7641983252880274e-05,0.00951052075525157,0.503895923259686,0.09178230934969811,0.008326611048954859,0.004740113193648743,0.3111447017584673,0.00805283841616127,0.061775251533412776,0.0007440887014663812,PORT401233,CUST104949,Very Aggressive,7,13.54,19.36,0.519
0.00949952672160688,0.03558723057046653,0.4539892657285422,0.009059663091566394,0.044684299182617786,0.07814864233049514,0.2964127151973174,0.006775336739170545,0.06541989377149339,0.000423426666723808,PORT401234,CUST107679,Moderate,20,13.48,18.79,0.531
0.00405738602712424,0.49907867173523957,0.00220199773978635,0.09198659453227472,0.01446896621232936,0.03617261204356164,0.029498423454961047,0.06973529815929724,0.13987596718568723,0.11292408290973847,PORT401235,CUST104087,Moderate,15,11.38,15.09,0.522
0.04912088140154017,0.006853080852200082,0.10013401715185022,0.08714423460709458,0.06112280859329269,0.23878944651555659,0.2276703047341943,0.13794792295672345,0.08083417376377572,0.010383129423772203,PORT401236,CUST103294,Very Aggressive,7,9.86,11.63,0.547
0.2894674222445567,0.04043758285654432,0.23956790732645067,0.0028904033434255026,0.09523300803592209,0.013605963176010162,0.1059874433802922,0.06613367969544003,0.13249746694107895,0.014179123000279414,PORT401237,CUST103338,Moderate,5,12.51,15.28,0.59
0.07341451957308538,0.009429476352815666,0.06714026393359127,0.014107017228698768,0.2544102175730833,0.015119295204435121,0.06980456229438432,0.13532746110914165,0.3607342363265405,0.0005129504042239721,PORT401238,CUST101892,Conservative,20,9.03,12.41,0.446
0.002245825767940182,0.17073561862053532,0.1519850486421555,0.03114888002368976,0.20836200808147837,0.0112823226592113,0.04141849946075742,0.19840157291986107,0.03766257205509712,0.14675765176927383,PORT401239,CUST103744,Aggressive,7,10.35,11.27,0.608
0.26556920418181706,0.2091913917273547,0.00572069402185133,0.00805131570226257,0.21642268878899126,0.0263967907518471,2.622698330284365e-05,0.048578186570840655,0.000550416737016244,0.21949308453471617,PORT401240,CUST107219,Moderate,20,10.37,10.31,0.666
0.3888084462356869,0.10547915489576522,0.17613803800583222,0.008265396119365756,0.0032051296600499996,0.1002938846029505,0.0719837156004371,0.00015523636289216177,0.07089496409042588,0.07477603442659428,PORT401241,CUST105904,Moderate,5,12.76,14.95,0.619
0.0755846401271694,0.008069979668460275,0.12020381898560929,0.1715614287642607,0.06734639258075531,0.1623829542395493,0.3752907628880471,0.00029398999399128265,0.006086207708343687,0.013179825043813554,PORT401242,CUST101862,Aggressive,3,10.31,11.82,0.576
0.09499600322265275,0.18694692470935403,0.16421997380723277,0.0001338240614954436,0.022759965083109523,0.1698531157093761,0.1852095453254196,0.009196462542895176,0.004709754116893281,0.16197443142157142,PORT401243,CUST104574,Moderate,20,11.52,13.24,0.606
0.0003455491555709355,0.008544916233131574,0.07369255082471446,0.20782579029234424,0.010575174149976092,0.008707358374084104,0.3926837408907093,0.018212852041880608,0.18912828865808565,0.0902837793795031,PORT401244,CUST102814,Very Aggressive,10,8.7,11.33,0.459
0.1304532349016292,0.02787378956920842,0.00019649010832662828,0.029500960045345994,0.007386847806262736,0.004342731383137203,8.654279224158679e-05,0.12782048323188328,0.03033056417474592,0.6420083559872192,PORT401245,CUST105885,Conservative,7,6.11,4.79,0.545
0.07353816252144853,0.028160413623292944,0.34288961064195633,0.04548763582870538,0.04278229701107683,0.0002726474567623445,0.05701359189217314,0.31704872431426945,0.09115836780700416,0.0016485489033107815,PORT401246,CUST102201,Moderate,2,12.2,15.84,0.549
0.17139757672542497,0.08221163310551925,0.23212623061982074,0.05377920787612091,0.09644547279137852,0.017509805431550715,0.1199218081020015,0.015363870872503092,0.15921794082796076,0.05202645364771951,PORT401247,CUST107410,Moderate,2,11.8,14.5,0.572
0.3304702587701642,0.04153948574721481,0.008850087997832592,0.016002590749370188,0.003221395362727737,0.18574720106654746,0.22621084158076055,0.03995488928942118,0.10275855566091668,0.0452446937750448,PORT401248,CUST106548,Conservative,3,10.73,12.66,0.571
0.013677989462076578,0.11034467728722103,0.06891148823287271,0.2979327935652077,0.15973547593627488,0.12151387367486018,0.0035621250117720184,0.14904558308870128,0.0006628092550759052,0.07461318448593775,PORT401249,CUST100508,Conservative,1,9.07,8.56,0.651
0.5101383568463885,0.025679659573802333,0.10801752999891691,0.04603764841000251,0.12218676530320459,0.01703276239625557,0.03508419152361517,0.019848893825253584,0.1084607478295091,0.007513444293051546,PORT401250,CUST103583,Moderate,1,12.23,14.17,0.616
0.06658510491721764,0.3215115596420196,0.1867307562454576,0.14907279539753032,0.07856463192394166,0.00492472778316687,2.4814228834905055e-05,0.17257001331885966,0.01762666896832495,0.0023889275746469805,PORT401251,CUST102613,Aggressive,10,12.68,14.71,0.624
0.00030618824129039363,0.1226850706941356,0.0230874815326079,0.10866603048326916,0.23673132957948237,0.4105123754167001,0.002917796610144105,0.04833185411967897,0.014009224962826354,0.032752648359864994,PORT401252,CUST101641,Moderate,20,9.33,10.07,0.579
0.15278107779379688,0.4022826501685509,0.2036320838241825,0.11087150237469436,0.056313756270710315,0.002425094847338137,0.02831365180937195,0.03977253834010673,0.0008295107288208896,0.0027781338424274753,PORT401253,CUST107726,Moderate,5,14.07,16.69,0.633
0.00130685579908135,0.2782035790846663,0.0008686234708755302,0.10011688399444414,0.02675948681644825,0.007578836207909549,0.34023033359925736,0.0008766737764077604,0.04960228375645601,0.1944564434944539,PORT401254,CUST103100,Very Aggressive,3,9.86,11.75,0.541
0.1697317886927595,0.001591492871818195,0.0092140484048791,0.23291790723787242,0.020630250881006666,0.010018064510419726,0.0003538888716324481,0.012344069896179624,0.49771497782628255,0.04548351080714988,PORT401255,CUST106715,Conservative,2,8.09,12.92,0.355
0.06507728259986365,0.04048098228160115,0.08390843554087868,0.00022488922917723072,0.07473842781165262,0.2185328013759363,0.19852179297573144,0.14875436528492036,0.03224837897525714,0.13751264392498144,PORT401256,CUST104165,Moderate,1,9.59,10.67,0.571
0.2125855924640523,0.016686009342877093,0.02595159980757888,0.35588404073314905,0.08413032359419693,0.028842353056910637,0.06680678097393972,0.00362741566543077,0.05614766362582688,0.14933822073603772,PORT401257,CUST106365,Very Aggressive,20,8.57,7.9,0.642
0.02318190340380658,0.16996496932752939,0.10011822289688042,0.04457521519043916,0.158718219032491,0.010136691583517321,0.2479258846301573,0.09205963250117101,0.052288604101278585,0.10103065733272915,PORT401258,CUST104125,Aggressive,20,10.48,11.75,0.594
0.04244490620233719,0.372345282456153,0.0022031207766312197,0.2907059871130612,0.053694811649606364,0.005170142992588063,0.00150132599633932,0.08138456467517032,0.04908576356818969,0.1014640945699237,PORT401259,CUST106027,Conservative,10,10.36,11.7,0.586
0.0004033062888839059,0.02221130137907385,0.24179193904175586,0.17266703600530867,0.00363572004197366,0.038571412624079544,0.0075511184498114605,0.25798868518267387,0.25199410488824453,0.0031853760981949072,PORT401260,CUST106526,Moderate,3,10.26,14.05,0.481
0.1704492079238301,0.21569346417433902,0.17320138493307707,0.057133259982298124,0.06065911083238498,0.002143958047769714,0.05262509096063843,0.050277491577930225,0.2060306755942622,0.011786355973469997,PORT401261,CUST107273,Very Aggressive,2,12.27,15.36,0.571
0.03239214268755381,0.0719609708982713,0.05413773901709067,0.007512382314526975,0.008355611911373769,0.12201773384203395,0.009085821970196145,0.0011799571088770033,0.06421599677601636,0.62914164347406,PORT401262,CUST105635,Conservative,15,6.55,6.0,0.508
0.0015215038203374581,0.051098051114291644,0.014920989975025115,0.13005779510315538,0.03699510045554843,0.37333957146570446,0.03069946514958805,0.2723159749678382,0.0011102155040458304,0.0879413324444653,PORT401263,CUST106674,Aggressive,10,8.55,9.42,0.536
0.002114703273078473,0.14947803040708518,0.08147624559394132,0.46825989599547346,0.006363249826985795,0.01868010136934394,0.07201908901219861,0.125254060150036,0.04278380674236623,0.033570817629490955,PORT401264,CUST107080,Moderate,2,9.35,9.46,0.618
0.17076563171672468,0.13319168486477978,0.1497155649336573,0.20364696878075605,0.00014628065966757001,0.049966870345598574,0.03463919248616211,0.0018558135605355967,0.04370039752217444,0.21237159512994402,PORT401265,CUST107817,Conservative,1,10.4,11.01,0.627
0.014572122631141604,0.0009515793147794584,0.012909763772033163,0.03857779550996851,0.03493050232172575,0.3460407271976285,0.032993657112588864,0.0912556277470827,0.2762576528588967,0.15151057153415468,PORT401266,CUST104862,Moderate,20,7.67,10.76,0.388
0.011259757625371111,0.026259141732376406,0.014036003433223714,0.20862622279187487,0.02518998302042592,0.00013411142028029585,0.4860525473285265,0.09409571449023589,0.08215609638042058,0.052190421777264615,PORT401267,CUST101156,Conservative,10,8.81,10.89,0.488
0.05606090873669598,0.2851606921038816,0.0018026811207583493,0.09209966234326027,0.04039318178147171,0.0028970810058731897,0.021681757282638492,0.22111531467725648,0.04245284394676139,0.2363358770014025,PORT401268,CUST100933,Moderate,10,9.55,10.47,0.578
0.08386444860624492,0.05920429181877573,0.022209161657156456,0.011442438061978342,0.15075311785621237,0.011326714346000626,0.0607639886253839,0.04456251571936432,0.5347103327306589,0.02116299057822444,PORT401269,CUST104103,Aggressive,15,8.71,14.38,0.362
0.1636398490762517,0.00807965017040807,0.2483196456856192,0.19583254983804327,0.010564647049492195,0.0013656078241619574,8.427251081045703e-05,0.124034111026187,0.05491650386730155,0.1931631629517246,PORT401270,CUST102625,Moderate,20,10.38,11.77,0.585
0.006037489409716577,0.02444682077407319,0.3916913700258237,0.14040708286527892,0.07089096006998079,0.012902625199712128,0.17253711477152847,0.035465978273833965,0.039278625084812446,0.1063419335252398,PORT401271,CUST102607,Aggressive,3,11.8,15.3,0.542
0.009730579199664784,0.14575418022138034,0.4994735752958124,0.0026211519329723764,0.0005479451331804671,0.002455140573194372,0.010496191334736333,0.009876063142867562,0.3093949877984362,0.00965018536775515,PORT401272,CUST104500,Moderate,7,13.89,21.33,0.487
0.08981015780378071,0.0007931833416257804,0.007065705704914944,0.00016258561453519392,0.3122972857175197,0.14052406827903444,0.2716237847911828,0.006907571176061159,0.16995537871407676,0.0008602788572683672,PORT401273,CUST103295,Conservative,2,9.13,10.79,0.522
0.007800918951153309,0.12109675753469362,0.005267252280657099,0.6039879925273355,0.022517389350452617,0.12714243010026854,0.03091236307432034,0.016612900165971115,0.06439934787690625,0.00026264813824148546,PORT401274,CUST105373,Moderate,7,8.29,7.93,0.604
0.04903502360341772,0.020628104341613485,0.05961930003668269,0.08598383049496908,0.00033756311077283663,0.26086808287685137,0.3583840430200538,0.02455018804909824,0.07222471884140504,0.06836914562513575,PORT401275,CUST104738,Conservative,3,9.54,11.65,0.518
0.05787924432682832,0.3518937530903251,0.05986242491019056,0.0441325536915292,0.0008645635964452272,0.11800475733508037,0.09846396044033066,0.12390824452927983,0.09946625049999318,0.04552424757999761,PORT401276,CUST104118,Conservative,3,11.77,14.5,0.57
0.27463585670913165,0.05812561111227489,0.0014188923575195233,0.12449682481491284,0.11851795869048712,0.21032750667245187,0.0036836052302283936,0.09547460996821265,0.027504117815466165,0.08581501662931497,PORT401277,CUST105556,Moderate,1,9.79,9.92,0.634
0.2547162490749983,0.0018737251718265147,0.0004282500543435156,0.07189680365109474,0.036597311804438364,0.0168901387824489,0.02267318811445961,0.2299893351075238,0.3634123613827734,0.0015226368560928901,PORT401278,CUST105536,Aggressive,3,9.25,12.93,0.445
0.041095518092971725,0.022082370043930665,0.15067442747884996,0.018943971505489664,0.224286682876299,0.13516895532211734,0.01785280408688646,0.17354692599789906,3.2218817342184204e-05,0.21631612577821394,PORT401279,CUST101511,Very Aggressive,2,9.19,9.33,0.61
0.0005485878189303055,0.0033214850100780624,0.01694400059046913,0.052891944600250984,0.001156652559300175,0.8244854501419924,0.028209361624676948,0.001948868635424821,0.030912758994385826,0.0395808900244915,PORT401280,CUST102580,Moderate,7,8.79,12.6,0.42
0.050773592491758016,0.04689263890014429,0.6196131150941413,0.0014992612692360672,0.1712422605614536,0.06117368077633573,0.038223340667027116,0.010504470248269114,3.367765450796835e-05,4.396233712682096e-05,PORT401281,CUST103266,Very Aggressive,15,15.02,21.2,0.543
0.14749695971523658,0.004583273960146218,0.08209983831054651,0.1878252605603477,0.0032066739212745464,0.16456640354100618,0.02140838221586005,0.27746043809708765,0.049144955393944076,0.062207814284550626,PORT401282,CUST100557,Moderate,2,9.48,10.15,0.589
0.0008863123136312271,0.3632644357609215,0.0034734475560881293,0.0011386817612223177,0.10583652826161791,0.0006625734304564391,0.44481703799789113,0.0029968541764553245,0.05173039467463129,0.025193734067084764,PORT401283,CUST107698,Moderate,20,11.67,14.92,0.548
0.00019570000605159682,0.048764967533693804,0.0002268073278346482,0.0015749451180899886,0.03123481420155274,0.10560740444402138,0.14944654596407556,0.32246375939309824,0.19490487400376746,0.1455801820078145,PORT401284,CUST100967,Aggressive,7,8.11,10.33,0.446
0.022925163011485505,0.005539469142655401,0.21087262805726992,0.062237687719141795,0.009570823845051545,0.02403524421317801,0.5392398427892676,0.002863910566078459,0.1211304341386564,0.001584796517215331,PORT401285,CUST107976,Conservative,10,11.17,15.32,0.501
4.9735196886108e-06,0.005370978785948942,0.1499701624616556,0.11597175743017397,0.16905082369219412,0.16058517471763947,0.08642045470048078,0.20826266016344183,0.1040043235675338,0.00035869096124293605,PORT401286,CUST100191,Moderate,20,9.7,11.24,0.552
0.01801235182862355,0.06350588831465422,0.0013165665686875546,0.23284955115945027,0.005483720536123437,0.15002615009916692,0.0002033120677079654,0.28606625559109294,0.1869486242882617,0.055587579546231364,PORT401287,CUST102231,Very Aggressive,3,8.14,9.7,0.478
0.13974425837109083,0.0019048356996299554,0.20435876488973678,0.315645037159092,0.07028921611571871,1.8534059892011152e-06,0.08663603847744646,0.011544744348464867,0.02702321163987516,0.14285203989295603,PORT401288,CUST100094,Moderate,10,9.93,10.42,0.617
0.07871242041572314,0.3658296273943015,2.809001169674406e-05,0.007646355929144809,0.03234882325904922,0.11293557354495568,0.012053855751342508,0.03660942982448022,0.21921703188441838,0.13461879198488783,PORT401289,CUST105844,Conservative,2,10.72,14.08,0.513
